cycle_id,timestamp,folder,category,colormap_code,filename,filepath
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,05_inferno,20260713T1140Z_day_severe_storms_05_inferno.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_05_inferno.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,06_magma,20260713T1140Z_day_severe_storms_06_magma.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_06_magma.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,07_plasma,20260713T1140Z_day_severe_storms_07_plasma.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_07_plasma.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,08_viridis,20260713T1140Z_day_severe_storms_08_viridis.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_08_viridis.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,09_cividis,20260713T1140Z_day_severe_storms_09_cividis.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_09_cividis.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,10_spectral,20260713T1140Z_day_severe_storms_10_spectral.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_10_spectral.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,11_spectralr,20260713T1140Z_day_severe_storms_11_spectralr.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_11_spectralr.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,12_rdylbu,20260713T1140Z_day_severe_storms_12_rdylbu.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_12_rdylbu.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,13_rdylbur,20260713T1140Z_day_severe_storms_13_rdylbur.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_13_rdylbur.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,14_coolwarm,20260713T1140Z_day_severe_storms_14_coolwarm.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_14_coolwarm.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,15_bwr,20260713T1140Z_day_severe_storms_15_bwr.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_15_bwr.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,16_seismic,20260713T1140Z_day_severe_storms_16_seismic.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_16_seismic.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,17_ylorrd,20260713T1140Z_day_severe_storms_17_ylorrd.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_17_ylorrd.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,18_ylorrd_r,20260713T1140Z_day_severe_storms_18_ylorrd_r.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_18_ylorrd_r.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,19_hot,20260713T1140Z_day_severe_storms_19_hot.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_19_hot.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,20_hotr,20260713T1140Z_day_severe_storms_20_hotr.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_20_hotr.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,21_afmhot,20260713T1140Z_day_severe_storms_21_afmhot.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_21_afmhot.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,22_gist_heat,20260713T1140Z_day_severe_storms_22_gist_heat.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_22_gist_heat.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,23_copper,20260713T1140Z_day_severe_storms_23_copper.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_23_copper.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,24_autumn,20260713T1140Z_day_severe_storms_24_autumn.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_24_autumn.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,25_summer,20260713T1140Z_day_severe_storms_25_summer.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_25_summer.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,26_spring,20260713T1140Z_day_severe_storms_26_spring.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_26_spring.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,27_winter,20260713T1140Z_day_severe_storms_27_winter.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_27_winter.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,28_ocean,20260713T1140Z_day_severe_storms_28_ocean.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_28_ocean.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,29_terrain,20260713T1140Z_day_severe_storms_29_terrain.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_29_terrain.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,30_gist_earth,20260713T1140Z_day_severe_storms_30_gist_earth.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_30_gist_earth.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,31_gist_ncar,20260713T1140Z_day_severe_storms_31_gist_ncar.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_31_gist_ncar.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,32_gist_rainbow,20260713T1140Z_day_severe_storms_32_gist_rainbow.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_32_gist_rainbow.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,33_nipy_spectral,20260713T1140Z_day_severe_storms_33_nipy_spectral.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_33_nipy_spectral.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,34_turbo,20260713T1140Z_day_severe_storms_34_turbo.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_34_turbo.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,35_gnuplot,20260713T1140Z_day_severe_storms_35_gnuplot.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_35_gnuplot.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,36_gnuplot2,20260713T1140Z_day_severe_storms_36_gnuplot2.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_36_gnuplot2.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,37_cmrmap,20260713T1140Z_day_severe_storms_37_cmrmap.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_37_cmrmap.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,38_cubehelix,20260713T1140Z_day_severe_storms_38_cubehelix.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_38_cubehelix.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,39_brg,20260713T1140Z_day_severe_storms_39_brg.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_39_brg.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,day_severe_storms,40_tab20b,20260713T1140Z_day_severe_storms_40_tab20b.png,20260713T1140Z\composites_40\day_severe_storms\20260713T1140Z_day_severe_storms_40_tab20b.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,01_grayr,20260713T1140Z_dust_01_grayr.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_01_grayr.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,02_gray,20260713T1140Z_dust_02_gray.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_02_gray.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,03_jet,20260713T1140Z_dust_03_jet.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_03_jet.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,04_hsv,20260713T1140Z_dust_04_hsv.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_04_hsv.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,05_inferno,20260713T1140Z_dust_05_inferno.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_05_inferno.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,06_magma,20260713T1140Z_dust_06_magma.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_06_magma.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,07_plasma,20260713T1140Z_dust_07_plasma.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_07_plasma.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,08_viridis,20260713T1140Z_dust_08_viridis.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_08_viridis.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,09_cividis,20260713T1140Z_dust_09_cividis.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_09_cividis.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,10_spectral,20260713T1140Z_dust_10_spectral.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_10_spectral.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,11_spectralr,20260713T1140Z_dust_11_spectralr.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_11_spectralr.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,12_rdylbu,20260713T1140Z_dust_12_rdylbu.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_12_rdylbu.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,13_rdylbur,20260713T1140Z_dust_13_rdylbur.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_13_rdylbur.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,14_coolwarm,20260713T1140Z_dust_14_coolwarm.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_14_coolwarm.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,15_bwr,20260713T1140Z_dust_15_bwr.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_15_bwr.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,16_seismic,20260713T1140Z_dust_16_seismic.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_16_seismic.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,17_ylorrd,20260713T1140Z_dust_17_ylorrd.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_17_ylorrd.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,18_ylorrd_r,20260713T1140Z_dust_18_ylorrd_r.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_18_ylorrd_r.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,19_hot,20260713T1140Z_dust_19_hot.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_19_hot.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,20_hotr,20260713T1140Z_dust_20_hotr.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_20_hotr.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,21_afmhot,20260713T1140Z_dust_21_afmhot.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_21_afmhot.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,22_gist_heat,20260713T1140Z_dust_22_gist_heat.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_22_gist_heat.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,23_copper,20260713T1140Z_dust_23_copper.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_23_copper.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,24_autumn,20260713T1140Z_dust_24_autumn.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_24_autumn.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,25_summer,20260713T1140Z_dust_25_summer.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_25_summer.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,26_spring,20260713T1140Z_dust_26_spring.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_26_spring.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,27_winter,20260713T1140Z_dust_27_winter.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_27_winter.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,28_ocean,20260713T1140Z_dust_28_ocean.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_28_ocean.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,29_terrain,20260713T1140Z_dust_29_terrain.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_29_terrain.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,30_gist_earth,20260713T1140Z_dust_30_gist_earth.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_30_gist_earth.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,31_gist_ncar,20260713T1140Z_dust_31_gist_ncar.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_31_gist_ncar.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,32_gist_rainbow,20260713T1140Z_dust_32_gist_rainbow.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_32_gist_rainbow.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,33_nipy_spectral,20260713T1140Z_dust_33_nipy_spectral.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_33_nipy_spectral.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,34_turbo,20260713T1140Z_dust_34_turbo.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_34_turbo.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,35_gnuplot,20260713T1140Z_dust_35_gnuplot.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_35_gnuplot.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,36_gnuplot2,20260713T1140Z_dust_36_gnuplot2.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_36_gnuplot2.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,37_cmrmap,20260713T1140Z_dust_37_cmrmap.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_37_cmrmap.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,38_cubehelix,20260713T1140Z_dust_38_cubehelix.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_38_cubehelix.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,39_brg,20260713T1140Z_dust_39_brg.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_39_brg.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,dust,40_tab20b,20260713T1140Z_dust_40_tab20b.png,20260713T1140Z\composites_40\dust\20260713T1140Z_dust_40_tab20b.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,01_grayr,20260713T1140Z_fog_01_grayr.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_01_grayr.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,02_gray,20260713T1140Z_fog_02_gray.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_02_gray.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,03_jet,20260713T1140Z_fog_03_jet.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_03_jet.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,04_hsv,20260713T1140Z_fog_04_hsv.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_04_hsv.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,05_inferno,20260713T1140Z_fog_05_inferno.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_05_inferno.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,06_magma,20260713T1140Z_fog_06_magma.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_06_magma.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,07_plasma,20260713T1140Z_fog_07_plasma.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_07_plasma.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,08_viridis,20260713T1140Z_fog_08_viridis.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_08_viridis.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,09_cividis,20260713T1140Z_fog_09_cividis.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_09_cividis.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,10_spectral,20260713T1140Z_fog_10_spectral.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_10_spectral.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,11_spectralr,20260713T1140Z_fog_11_spectralr.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_11_spectralr.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,12_rdylbu,20260713T1140Z_fog_12_rdylbu.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_12_rdylbu.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,13_rdylbur,20260713T1140Z_fog_13_rdylbur.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_13_rdylbur.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,14_coolwarm,20260713T1140Z_fog_14_coolwarm.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_14_coolwarm.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,15_bwr,20260713T1140Z_fog_15_bwr.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_15_bwr.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,16_seismic,20260713T1140Z_fog_16_seismic.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_16_seismic.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,17_ylorrd,20260713T1140Z_fog_17_ylorrd.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_17_ylorrd.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,18_ylorrd_r,20260713T1140Z_fog_18_ylorrd_r.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_18_ylorrd_r.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,19_hot,20260713T1140Z_fog_19_hot.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_19_hot.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,20_hotr,20260713T1140Z_fog_20_hotr.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_20_hotr.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,21_afmhot,20260713T1140Z_fog_21_afmhot.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_21_afmhot.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,22_gist_heat,20260713T1140Z_fog_22_gist_heat.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_22_gist_heat.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,23_copper,20260713T1140Z_fog_23_copper.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_23_copper.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,24_autumn,20260713T1140Z_fog_24_autumn.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_24_autumn.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,25_summer,20260713T1140Z_fog_25_summer.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_25_summer.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,26_spring,20260713T1140Z_fog_26_spring.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_26_spring.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,27_winter,20260713T1140Z_fog_27_winter.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_27_winter.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,28_ocean,20260713T1140Z_fog_28_ocean.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_28_ocean.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,29_terrain,20260713T1140Z_fog_29_terrain.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_29_terrain.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,30_gist_earth,20260713T1140Z_fog_30_gist_earth.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_30_gist_earth.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,31_gist_ncar,20260713T1140Z_fog_31_gist_ncar.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_31_gist_ncar.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,32_gist_rainbow,20260713T1140Z_fog_32_gist_rainbow.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_32_gist_rainbow.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,33_nipy_spectral,20260713T1140Z_fog_33_nipy_spectral.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_33_nipy_spectral.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,34_turbo,20260713T1140Z_fog_34_turbo.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_34_turbo.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,35_gnuplot,20260713T1140Z_fog_35_gnuplot.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_35_gnuplot.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,36_gnuplot2,20260713T1140Z_fog_36_gnuplot2.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_36_gnuplot2.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,37_cmrmap,20260713T1140Z_fog_37_cmrmap.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_37_cmrmap.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,38_cubehelix,20260713T1140Z_fog_38_cubehelix.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_38_cubehelix.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,39_brg,20260713T1140Z_fog_39_brg.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_39_brg.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,fog,40_tab20b,20260713T1140Z_fog_40_tab20b.png,20260713T1140Z\composites_40\fog\20260713T1140Z_fog_40_tab20b.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,01_grayr,20260713T1140Z_natural_color_01_grayr.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_01_grayr.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,02_gray,20260713T1140Z_natural_color_02_gray.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_02_gray.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,03_jet,20260713T1140Z_natural_color_03_jet.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_03_jet.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,04_hsv,20260713T1140Z_natural_color_04_hsv.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_04_hsv.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,05_inferno,20260713T1140Z_natural_color_05_inferno.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_05_inferno.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,06_magma,20260713T1140Z_natural_color_06_magma.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_06_magma.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,07_plasma,20260713T1140Z_natural_color_07_plasma.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_07_plasma.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,08_viridis,20260713T1140Z_natural_color_08_viridis.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_08_viridis.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,09_cividis,20260713T1140Z_natural_color_09_cividis.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_09_cividis.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,10_spectral,20260713T1140Z_natural_color_10_spectral.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_10_spectral.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,11_spectralr,20260713T1140Z_natural_color_11_spectralr.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_11_spectralr.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,12_rdylbu,20260713T1140Z_natural_color_12_rdylbu.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_12_rdylbu.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,13_rdylbur,20260713T1140Z_natural_color_13_rdylbur.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_13_rdylbur.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,14_coolwarm,20260713T1140Z_natural_color_14_coolwarm.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_14_coolwarm.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,15_bwr,20260713T1140Z_natural_color_15_bwr.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_15_bwr.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,16_seismic,20260713T1140Z_natural_color_16_seismic.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_16_seismic.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,17_ylorrd,20260713T1140Z_natural_color_17_ylorrd.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_17_ylorrd.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,18_ylorrd_r,20260713T1140Z_natural_color_18_ylorrd_r.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_18_ylorrd_r.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,19_hot,20260713T1140Z_natural_color_19_hot.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_19_hot.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,20_hotr,20260713T1140Z_natural_color_20_hotr.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_20_hotr.png
0071,2026-07-13 11:40 UTC,20260713T1140Z,natural_color,21_afmhot,20260713T1140Z_natural_color_21_afmhot.png,20260713T1140Z\composites_40\natural_color\20260713T1140Z_natural_color_21_afmhot.png
